,teks,label,clean_teks
104,"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",2,kartu glte aktif dapat kuota tambah sd gbkonten tarik jaring g hub info lokasi wwwindosatooredoocomg
105,"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",2,sempat langka loh dapat rupiah balas sms ketik y sd november bonus laku tld
106,"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",2,ketik flashspasiinfo kirim status paket loopers dptkan info tren anak muda challenge beli paket loopcoid followloop id
107,Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,2,ketik ya sd maret rprb perbln lgs dptkan gbgbonus gbg internetan telepon sms puas nomor
108,"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",2,khusus doyan internetan k internetan slm minggu kuota buru ketik oke pnwrn sd khusus nomor
109,"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",2,khusus paket internet ribu dgn kuota hr laku jam jaring cepat indosat balas sms ketik ya sd mei
110,"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",2,kocak habis liat aksi pemuda galau iseng gokil kepung polisi super cantik tonton comic via hp cmn hr ketik film
111,"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",2,koin tinggal dikit lanjutin gamesmu beli pakai pulsa bro cek httptselmejajanonline
112,Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,2,kuota internet habis isi kuota akses aplikasi bimatri gadget info
113,"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",2,hemat langgan paket data minggu rupiah gampang ketik kuotaspasik krm sms
114,"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",2,hemat langgan paket internet minggu dgn kuota mbak rupiah gampang ketik kuota spasi k
115,"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",2,line lets get rich seru koin pulsa mudah banget google play
116,"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",2,loopers pakettelkomselflash rupiah mbak tambah mbak g gbberlaku aktif paket otomatis panjang pd aktif langgan paket
117,"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",2,maaf milik bonus kuota dapat bonus kuota toko dekat laku jawa timur bal lombok
118,"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",2,main games mu beli koin pakai pulsa cek httptselmejajanonline
119,Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,2,main gamesmu beli banyak appsinapps google play store
120,Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,2,warung kopi dki dapat nsp nya gratis akses dapat promo gratis sesuai hobi
121,Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,2,bonus keren indosat ooredoo ketik hp
122,MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,2,bonus pulsa indosat ooredoo ketik telepon hp mei
123,"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",2,cepat ga ribet cek pulsa sisa kuota internetmu yuk download aplikasi mycare akses httpsmycareindosatooredoocom
124,"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",2,cepat gift paketextra kuota internet ga ribet isi ulang pulsa download aplikasi mycare smuanya mudah install httpbitlymycareply
125,"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",2,download file putus tinggal gatis mifimodem g spesial untuk bawa sms galeri sf isi pulsa sana sd jan dl
126,"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",2,ekstra telepon sms internetan sk laku ikut surveu singkat aplikasi musik sd september klik httptselmemulu
127,"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",2,internetan kuota harga murah buru cek tawar khusus nomor laku juli
128,"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",2,jajan gak kemanamana sob jajan online suka nge games cek httptselmejajanonline
129,"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",2,paket data bulan ribu buru ketik tawar laku sd jul
130,"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",2,paket data ribu buru cek tawar laku juli
131,Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,2,pergi hati nya aliando hp ambil nsp gratis nya akses dapat promo gratis sesuai hobi
132,Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,2,merdeka hot sale kuota harirprb rprb tawar batas cek d
133,Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,2,migrasi kartu kartuhalo nomor dapat paket spesial rbbulan kunjung grapari tunjuk sms inipromo terbatasskb
134,"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",2,murah seru banget main gamesmu pakai pulsa beli koin cek httptselmejajanonline
135,MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,2,murah rprb dptkan paket internetan hr internetan seru aktif promo sd feb
136,"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",2,hemat grab laku jalan grabcar grabtaxi otomatis diskon jalan nikmat diskon tahap hinga ributrip ayo coba bukti
137,"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",2,nasabah hormat rekening btpn wow aktif laku transaksi pin rahasia info hub
138,"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",2,telpon murah rupiah panggil mal sin thailand hk china usa dgn tekan kode negarano tuju info wwwindosatooredoocomflatcall
139,"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",2,nikmat combo wendys fried chicken nasi minum rupiah periode junitukarkan sms wendys dekat sedia terbataspromo
140,Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,2,nikmat disc dominos pizza premium big pesta weekendharga rprbberlaku dine intake away sd maykunjungi store terdekathubungi
141,Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,2,nikmat discount bakmi gm hny dgn tcash tap sk laku info tselmetappromo
142,"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",2,nikmat diskon tarif sli negara sd wib sd agustus info lengkap ketik wwwindosatcomiddpromo
143,"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",2,nikmat diskon tarif indosat negara chn mlahkgsngtwnvtmmacau laku feb info hub ok
144,Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,2,nikmat double internetan jaring data kuat g tlpsms puas dgn paket freedom combo daftar httpmycareindosatooredoocom
145,"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",2,nikmat double kuota promo gbg jaring data kuat unlimited nelpsms jam dgn paket freedom combo tekan indosatooredoocomfreedom
146,Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,2,nikmat ekstra pulsa dgn isi ulang min aplikasi mytelkomsel tcash download httptselme promo sd agst
147,Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,2,nikmat ekstra pulsa dgn isi ulang min aplikasi mytelkomsel kartu kredit visa download httptselme promo sd agst
148,Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,2,nikmat extra g lte extra kuota midnight dg beli paket flash gbhr rupiah cek tarif tselmefl skb
149,Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,2,nikmat extra g lte extra voucher belanja dg beli paket flash gbhr rupiah cek tarif tselmefl skb
150,NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,2,nikmat indosat super g internetan ckp rbminggu dpt kuota mbmbbonus mbak jam cepat hggmbpstekan syarat laku hub
151,"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",2,nikmat mudah bayar iur bpjs dgn tcash hubung pilih menu bayar app twallet smartphone android iphone
152,Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,2,nikmat telpon sms unlimited indosat ooredoo internetan puas paket freedom mini ketik
153,Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,2,nikmat telpon sms unlimited indosat ooredoo internetan puas paket ramadhan unlimited ketik
154,Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,2,nomor isi nomor sn
155,"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",2,nomor milik paket netmax dapat paket netmax hape aplikasi bimatri situs tricoid
156,Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,2,nomor untung tes identitas sedia untuk menang pulsa rprb tes kirim sms y info vd
157,Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,2,pakai handphone xl axiata mu langsung internetan pakai xl
158,Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,2,pakai xl repot setting langsung internetan yuk aktif paket internet myxlcoid
159,Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,2,paket hasil aktif restart hape dpt nikmat kuota internetan cek sisa kuota
160,Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,2,paket nonaktif minta guna internet kena tariff dasar internet sesuai skema tariff kartu hubung aktif paket internet info wwwtelkomselcom
161,"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",2,paket bronet jam mbak hr aktif nikmat mbak laku aktif sd promo axis telepon info
162,"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",2,paket bronet jam hr rupiah aktif temu tawar tarik axis telepon info
163,"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",2,paket bronet hr jam aktif nikmat internet laku jam aktif sd promo axis telepon info
164,Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,2,paket flash mbak pd tarif non paket laku tanggal info hubung cek kuota
165,"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",2,paket internet bronet jam hr aktif otomatis panjang jam info
166,"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",2,paket internet spesial internetan minggu dgn kuota rprb ayo ketik kebut kirim sd juli jgn lupa ya
167,Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,2,paket super murah pcs c strip ayam sayapnasiteh pucuk rptukarkan sms cfc yogya subang iniselama sedia adapromo
168,"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",2,paket super kebut hr rprb aktif nikmat mbak g g panjang mar jam info
169,Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet,2,paket flash tanggal panjang dg mbak harga dpt ubah sesuai lokasi pasti pulsa cukup henti langgan ketik flash off info detail tariff lihat tselmeinternet
170,Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call).,2,langgan hormat update informasi tarif baru tselmeas hubung rupiah telepon
171,Pembelian Dave's Single Burger Gratis Small Fries & Minum. Periode 5-11 September 2016. Tukarkan SMS ini di Wendy's terdekat! Penawaran terbatas.Promo *606#,2,beli daves single burger gratis small fries minum periode september tukar sms wendys dekat tawar terbataspromo
172,"PENAWARAN KHUSUS! BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T536",2,tawar khusus bonus kuota mbak hr isi ulang min ayo buru isi pulsa t
173,"Penawaran Spesial, Obral Paket Data 1.5 GB(00-24)+nelpon sepuasnya ke nmr Indosat hanya Rp20rb utk 1minggu.Daftar skrg ketik YA ke 929 berlaku hari ini RTX1",2,tawar spesial obral paket data gbnelpon puas nomor indosat rprb minggudaftar ketik ya laku rtx
174,"Plg yth,Mohon memberikan nilai kepuasan pengalaman layanan Telkomsel ketik 1 utk bhs Indonesia & Type 2 for English send to 1166(FREE) (for int'l charged)",2,langgan ythmohon nilai puas alam layan telkomsel ketik bahasa indonesia type for english kirim free for intl charged
175,Promo diperpanjang! Gratis MIFI(modem) 4G hanya untukmu. Tunjukan SMS ini di Galeri Smartfren & isi pulsa 100rb utk bawa pulang MIFI favoritmu. s/d23Nov. DL40K,2,promo panjang gratis mifimodem g untuk tunjuk sms galeri smartfren isi pulsa bawa pulang mifi favorit sdnov dlk
176,"PROMO POIN SPESIAL! Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Info hub: 188",2,promo poin spesial tukar tselpoin menit sms mbak periode promo juli info hub
177,"PROMO: Beli paket Flash mulai 1,3 GB di My Telkomsel App dpt EXTRA nelpon hingga 100mnt/1hr. Buruan, promo terbatas! S&K",2,promo beli paket flash my telkomsel app dpt extra telpon mnthr buru promo batas sk
178,"PROMO: Beli paket Flash mulai 1GB di MY TELKOMSEL APP dpt EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr. Buruan, cek  di tsel.me/mytsel1 S&K",2,promo beli paket flash my telkomsel app dpt extra kuota g lte extra telpon mnthr buru cek tselmemytsel sk
179,"PROMO: Beli paket Flash mulai 3,5GB di My Telkomsel App dpt extra paket 1GB midnight (00-09). Buruan, promo terbatas! S&K",2,promo beli paket flash my telkomsel app dpt extra paket midnight buru promo batas sk
180,"PUAS Internetan, Chatting, Facebook dan nonton Video selama 30 hari hingga 1.5 GB Cuma Rp 30ribu. Beli paket di *100*1#",2,puas internetan chatting facebook nonton video rupiah ribu beli paket
181,"quota 1,5 GB harga hanya mulai 32,5 ribu, beli paketnya di *100*1# Puas internetan selama 30 hari",2,quota harga ribu beli paket puas internetan
182,"Raih smartphone, diskon merchant & free internet, voice, SMS di Promo 71 Tahun RI dengan tukar 17 Telkomsel POIN mulai 15Ags16 hanya di MyTelkomsel Apps",2,raih smartphone diskon merchant free internet voice sms promo ri tukar telkomsel poin ags mytelkomsel apps
183,"RAWIT harganya miring, Internetan makin sering! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD328",2,rawit harga miring internetan ayo isi ulang kartu axis pasti besok promo rabu rawit info ld
184,"RAWIT Kuotanya Bagus, Harganya Khusus. AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299",2,rawit kuota bagus harga khusus ayo isi ulang kartu axis pasti besok promo rabu rawit info ld
185,"Ribet bolak balik cek pulsa&cek sisa kuota internetmu? Download aja aplikasi myCare, hanya 1x klik semua jadi mudah. akses di https://mycare.indosatooredoo.com",2,ribet bolak cek pulsacek sisa kuota internetmu download aplikasi mycare x klik mudah akses httpsmycareindosatooredoocom
186,Rp29rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 1+1GB(4G)+10GB (4G).Mau? Ketik YA ke 919 sd 21 Juni 2016,2,rprbbln hrg normal rprb dst telpon sms puas im plus kuota gbggb gmau ketik ya sd juni
